NRO_RADICADO;FECHA_ACCIDENTE;HORA_ACCIDENTE;Día de la semana;AÑO;MES;CLASE_VEHICULO;TIPO_SERVICIO;TIPO_VICTIMA;EDAD;GENERO;GRAVEDAD;ESTADO_BEODEZ;ESTADO_DROGA;RESULTADO_BEODEZ;RESUL_BEODEZ_GRAMOS;DIRECCION_CARACT_VIA;TRAMO_VIA;LOCALIDAD_O_COMUNA;    GEORREFERENCIACIÓN;DESC_CLASE_ACCIDENTE;DESC_CHOQUE_ACCIDENTE;DESC_OBJETO_FIJO;DESC_SECTOR_ACCIDENTE;CONDICION_CLIMATICA;CAUSA_ACCIDENTE
2211683;27/08/2021;5:15:00 p. m.;Viernes;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;63;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 26 SUR;;LAS VEGAS;6.184920, -75.587152;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211688;27/08/2021;4:30:00 p. m.;Viernes;2021;Agosto;MICROBUS;PUBLICO;Peaton;60;FEMENINO;HERIDOS;0;0;0;;CARRERA 43A CON CALLE 38A SUR;;ALCALA;6.1697077409398275, -75.58915413115817;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales  -  Pasar semaforo en rojo
2211690;27/08/2021;1:20:00 p. m.;Viernes;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;20;MASCULINO;HERIDOS;0;0;0;;DIAGONAL 31C #32D-23;;LAS FLORES;6.174687372956963, -75.58038779628566;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211691;27/08/2021;5:40:00 a. m.;Viernes;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;26;MASCULINO;HERIDOS;0;0;0;;CALLE 37 SUR #28C-30;;LA PRADERA;6.166069925062168, -75.57890098776674;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211692;27/08/2021;5:45:00 a. m.;Viernes;2021;Agosto;BICICLETA;;Ciclista;14;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 37 SUR;;LAS VEGAS;6.175135, -75.595369;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Transitar en contravia
2211693;27/08/2021;4:45:00 p. m.;Viernes;2021;Agosto;AUTOMOVIL;PARTICULAR;Peaton;57;FEMENINO;HERIDOS;0;0;0;;CALLE 38 SUR #43-45;;ZONA CENTRO;6.1703740275308565, -75.5879080174305;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Poner en marcha un vehiculo sin precauci
2211694;29/08/2021;10:00:00 p. m.;Domingo;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;HERIDOS;0;0;0;;CARRERA 27 #23SUR-145;;ZUÑIGA;6.1750246060715055, -75.56702868339572;OTRO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Huecos
2211695;30/08/2021;7:50:00 a. m.;Lunes;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;22;MASCULINO;HERIDOS;0;0;0;;CALLE 36 SUR #39-61;;ZONA CENTRO;6.170186, -75.585058;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2211707;30/08/2021;7:05:00 a. m.;Lunes;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;54;MASCULINO;HERIDOS;0;0;0;;CALLE 36A SUR # 26D -31;;EL CHOCHO;6.1659548541806215, -75.56942551582247;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211707;30/08/2021;7:05:00 a. m.;Lunes;2021;Agosto;MOTOCICLETA;PARTICULAR;Acompañante;121;FEMENINO;HERIDOS;0;0;0;;CALLE 36A SUR # 26D -31;;EL CHOCHO;6.1659548541806215, -75.56942551582247;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211708;31/08/2021;7:45:00 a. m.;Martes;2021;Agosto;MOTOCICLETA;PARTICULAR;Motociclista;25;FEMENINO;HERIDOS;0;0;0;;CARRERA 49 # 39 SUR 100;;LAS VEGAS;6.173773, -75.597180;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Transitar entre vehiculos
2211711;31/08/2021;8:17:00 a. m.;Martes;2021;Agosto;AUTOMOVIL;PARTICULAR;Conductor;25;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 14+450;medellín palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.1547046751090635, -75.54518998417463;CHOQUE;OBJETO FIJO;VALLA - SEÑAL;NO REPORTADO;Lluvia;Impericia en el manejo
2211712;1/09/2021;9:25:00 p. m.;Miércoles;2021;Septiembre;MICROBUS;PUBLICO;Pasajero;37;FEMENINO;HERIDOS;0;0;0;;CALLE 38A SUR #38-056;;MESA;6.147404436727881, -75.57656693647745;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Pasajero-Acompañante
2211726;4/09/2021;12:30:00 a. m.;Sábado;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;35;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 26 SUR;;LAS VEGAS;6.184920, -75.587152;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211730;1/09/2021;3:40:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;20;FEMENINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 25A SUR;;LAS VEGAS;6.186597, -75.584900;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211730;1/09/2021;3:40:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;22;FEMENINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 25A SUR;;LAS VEGAS;6.186597, -75.584900;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211731;1/09/2021;2:00:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;39;MASCULINO;HERIDOS;0;0;0;0;CARRERA 24D #40SUR-506;;EL SALADO;6.147415103869442, -75.5764918346259;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Via
2211732;2/09/2021;9:24:00 p. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;34;MASCULINO;HERIDOS;0;0;0;0;CARRERA 49 CON CALLE 30 SUR;;LAS VEGAS;6.180341, -75.590571;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211733;2/09/2021;9:10:00 a. m.;Jueves;2021;Septiembre;CAMIONETA;PARTICULAR;Conductor;51;FEMENINO;HERIDOS;0;0;0;;KILOMETRO 12+800;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.160064818726609, -75.52404334097294;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Desobedecer señales
2211734;3/09/2021;9:30:00 p. m.;Viernes;2021;Septiembre;AUTOMOVIL;PUBLICO;Pasajero;26;FEMENINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 45 SUR;;LA PAZ;6.165095469266166, -75.59451508053444;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Semaforo en rojo
2211734;3/09/2021;9:30:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;21;MASCULINO;HERIDOS;0;0;0;0;CARRERA 43A CON CALLE 45 SUR;;LA PAZ;6.165095469266166, -75.59451508053444;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Semaforo en rojo
2211744;3/09/2021;3:30:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;46;MASCULINO;HERIDOS;0;0;0;;CARRERA 43A #27ASUR-86;;PONTE VEDRA;6.178391169560483, -75.58413053893692;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Adelantar por la derecha
2211753;6/09/2021;8:20:00 a. m.;Lunes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;47;FEMENINO;HERIDOS;0;0;0;;TRANSVERSAL 32CC SUR #31BB-11;;LAS FLORES;6.175874265012659, -75.580334634;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211754;3/09/2021;10:30:00 a. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;65;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 50 SUR;;LAS VEGAS;6.162072458716961, -75.60353659646475;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar pelacion de interseccion o giros
2211754;3/09/2021;10:30:00 a. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;59;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 50 SUR;;LAS VEGAS;6.162072458716961, -75.60353659646475;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar pelacion de interseccion o giros
2211755;3/09/2021;1:45:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;33;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 32B SUR ;;LAS VEGAS;6.1771312587881235, -75.59004749247258;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2211756;3/09/2021;3:30:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;42;MASCULINO;HERIDOS;0;0;0;;CALLE 39 SUR CON CARRERA 28;;SAN JOSE;6.161133742974661, -75.57984200868668;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211757;7/09/2021;7:55:00 a. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;33;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 30 SUR;;LAS VEGAS;6.180427, -75.590467;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Girar bruscamente
2211759;6/09/2021;7:00:00 p. m.;Lunes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;36;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 12+750;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.160102401406697, -75.52366734573326;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Adelantar en zona prohibida  -  Desobedecer señales
2211772;4/09/2021;12:30:00 p. m.;Sábado;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;22;FEMENINO;HERIDOS;0;0;0;;KILOMETRO 10+170;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.160153253049438, -75.50545731903227;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Impericia en el manejo
2211772;4/09/2021;12:30:00 p. m.;Sábado;2021;Septiembre;BICICLETA;;Ciclista;64;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 10+170;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.160153253049438, -75.50545731903227;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Impericia en el manejo
2211773;8/09/2021;8:05:00 a. m.;Miércoles;2021;Septiembre;BUSETA;PUBLICO;Pasajero;21;FEMENINO;HERIDOS;0;0;0;;KILOMETRO 12+700;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.160149, -75.523298;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Otra-Conductor
2211773;8/09/2021;8:05:00 a. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;64;MASCULINO;MUERTOS;0;0;0;;KILOMETRO 12+700;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PALMAS;6.160149, -75.523298;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Otra-Conductor
2211774;7/09/2021;4:30:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;62;MASCULINO;HERIDOS;0;0;0;;CARRERA 39 CON CALLE 36 SUR;;ZONA CENTRO;6.1696549620879235, -75.58437842582607;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2211774;7/09/2021;4:30:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;47;MASCULINO;HERIDOS;0;0;0;;CARRERA 39 CON CALLE 36 SUR;;ZONA CENTRO;6.1696549620879235, -75.58437842582607;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2211774;7/09/2021;4:30:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;41;MASCULINO;HERIDOS;0;0;0;;CARRERA 39 CON CALLE 36 SUR;;ZONA CENTRO;6.1696549620879235, -75.58437842582607;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2211774;7/09/2021;4:30:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;24;MASCULINO;HERIDOS;0;0;0;;CARRERA 39 CON CALLE 36 SUR;;ZONA CENTRO;6.1696549620879235, -75.58437842582607;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer señales
2211775;8/09/2021;7:40:00 a. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;22;FEMENINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 38 SUR;;LAS VEGAS;6.1728750073445156, -75.59282694398259;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211785;6/09/2021;7:40:00 p. m.;Lunes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;31;FEMENINO;HERIDOS;0;0;0;;CALLE 40AA SUR CON CARRERA 36;;SAN RAFAEL;6.164304444953424, -75.58531826669235;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2211786;6/09/2021;7:50:00 p. m.;Lunes;2021;Septiembre;CAMIONETA;PARTICULAR;Acompañante;23;FEMENINO;HERIDOS;0;0;0;;CALLE 36D SUR #26A-30;;EL CHOCHO;6.161710, -75.568920;VOLCAMIENTO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211786;6/09/2021;7:50:00 p. m.;Lunes;2021;Septiembre;CAMIONETA;PARTICULAR;Conductor;24;FEMENINO;HERIDOS;0;0;0;;CALLE 36D SUR #26A-30;;EL CHOCHO;6.161710, -75.568920;VOLCAMIENTO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211787;8/09/2021;2:00:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;44;MASCULINO;HERIDOS;0;0;0;;CALLE 40B SUR #27A-08;;LA MINA;6.157975987834936, -75.58170762355564;CHOQUE;OBJETO FIJO;VEHICULO ESTACIONADO;RESIDENCIAL;Normal;Impericia en el manejo
2211788;8/09/2021;1:30:00 p. m.;Miércoles;2021;Septiembre;CAMIONETA;PARTICULAR;Peaton;34;MASCULINO;HERIDOS;0;0;0;;CALLE 36D SUR CON CARRERA 27A;;LA PRADERA;6.163166689332212, -75.57199651023501;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Desobedecer al agente
2211789;9/09/2021;9:00:00 p. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;42;FEMENINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 26 SUR;;LAS VEGAS;6.184920, -75.587152;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211789;9/09/2021;9:00:00 p. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;51;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 26 SUR;;LAS VEGAS;6.184920, -75.587152;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211801;10/09/2021;12:00:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;26;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 11+200;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.163186363613741, -75.51339897650485;ATROPELLO;NO REPORTADO;NO REPORTADO;NO REPORTADO;Normal;Cruzar sin observar
2211801;10/09/2021;12:00:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;54;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 11+200;retiro varia palmas enviga (km 5+43 - km 14+ 550);VEREDA PANTANILLO;6.163186363613741, -75.51339897650485;ATROPELLO;NO REPORTADO;NO REPORTADO;NO REPORTADO;Normal;Cruzar sin observar
2211802;8/09/2021;11:00:00 a. m.;Miércoles;2021;Septiembre;CAMIONETA;PARTICULAR;Acompañante;0;FEMENINO;HERIDOS;0;0;0;;CALLE 36D SUR CON CARRERA 27D;;LA PRADERA;6.164995, -75.574409;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2211802;8/09/2021;11:00:00 a. m.;Miércoles;2021;Septiembre;CAMIONETA;PARTICULAR;Conductor;34;MASCULINO;HERIDOS;0;0;0;;CALLE 36D SUR CON CARRERA 27D;;LA PRADERA;6.164995, -75.574409;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2211815;9/09/2021;7:35:00 a. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;27;FEMENINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 37 SUR;;LAS VEGAS;6.175135, -75.595369;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo  -  No mantener distancia de seguridad
2211815;9/09/2021;7:35:00 a. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;27;FEMENINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 37 SUR;;LAS VEGAS;6.175135, -75.595369;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo  -  No mantener distancia de seguridad
2211816;11/09/2021;12:00:00 p. m.;Sábado;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;49;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 16 + 50;medellín palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.153920198002391, -75.53845612063017;CHOQUE;VEHICULO;NO REPORTADO;NO REPORTADO;Normal;Impericia en el manejo
2211823;15/09/2021;6:30:00 a. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;24;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 47 SUR;;LAS VEGAS;6.167648, -75.602463;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Lluvia;Impericia en el manejo
2211823;15/09/2021;6:30:00 a. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;19;MASCULINO;HERIDOS;0;0;0;;CARRERA 50 CON CALLE 47 SUR;;LAS VEGAS;6.167648, -75.602463;CAIDA OCUPANTE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Lluvia;Impericia en el manejo
2211824;13/09/2021;11:15:00 a. m.;Lunes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Peaton;55;FEMENINO;HERIDOS;0;0;0;;CALLE 38 SUR #43A-31;;ZONA CENTRO;6.170620660660334, -75.58911787695388;ATROPELLO;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Salir por delante de un vehiculo  -  Transitar entre vehiculos
2211825;14/09/2021;6:45:00 a. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;20;MASCULINO;HERIDOS;0;0;0;;CALLE 39 SUR CON CARRERA 41;;ZONA CENTRO;6.167921261334049, -75.5874930922977;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Semaforo en rojo
2211825;14/09/2021;6:45:00 a. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;42;MASCULINO;HERIDOS;0;0;0;;CALLE 39 SUR CON CARRERA 41;;ZONA CENTRO;6.167921261334049, -75.5874930922977;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Semaforo en rojo
2211826;14/09/2021;3:10:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;19;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 #46SUR-150;;LAS VEGAS;6.1654304594401115, -75.60014866920241;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211827;14/09/2021;9:05:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;28;FEMENINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 50 SUR;;LAS VEGAS;6.162072458716961, -75.60353659646475;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2211828;14/09/2021;2:00:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;31;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 32B SUR;;LAS VEGAS;6.1771312587881235, -75.59004749247258;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211828;14/09/2021;2:00:00 p. m.;Martes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;45;FEMENINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 32B SUR;;LAS VEGAS;6.1771312587881235, -75.59004749247258;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo
2211832;15/09/2021;6:20:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;29;FEMENINO;HERIDOS;0;0;0;;CARRERA 48 #32SUR-29;;LAS VEGAS;6.186890, -75.581776;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211833;15/09/2021;9:30:00 a. m.;Miércoles;2021;Septiembre;AUTOMOVIL;PARTICULAR;Conductor;60;MASCULINO;HERIDOS;0;0;0;;CARRERA 25 #39SUR-74;;EL CHINGUÍ;6.153788301174957, -75.57513237551595;CHOQUE;NO REPORTADO;NO REPORTADO;RESIDENCIAL;Normal;Poner en marcha un vehiculo sin precauci
2211834;15/09/2021;8:30:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;17;MASCULINO;HERIDOS;0;0;0;;DIAGONAL 31 CON TRANSVERSAL 35 SUR;;LA SEBASTIANA;6.17007974963719, -75.5797144487748;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2211835;15/09/2021;10:50:00 p. m.;Miércoles;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;53;MASCULINO;HERIDOS;0;0;0;;KILOMETRO 15+300;medellín palmas envigado (km 12 - km 16+700);VEREDA PALMAS;6.1528855572782595, -75.54351070884529;CHOQUE;OBJETO FIJO;POSTE;NO REPORTADO;Normal;Impericia en el manejo
2211836;16/09/2021;5:30:00 p. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;33;MASCULINO;HERIDOS;0;0;0;;TRANSVERSAL 34D SUR CON DIAGONAL 31C;;LA SEBASTIANA;6.172033, -75.580073;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Otra-Conductor
2211840;17/09/2021;7:20:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;50;MASCULINO;HERIDOS;0;0;0;;CARRERA 42D #45B-140;;LA PAZ;6.163873564699311, -75.59524595689001;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Transitar en contravia
2211848;17/09/2021;2:17:00 p. m.;Viernes;2021;Septiembre;CAMPERO;PARTICULAR;Acompañante;64;FEMENINO;HERIDOS;0;0;0;;CALLE 22 SUR #40-63;;ZUÑIGA;6.181030456109593, -75.57628987551594;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo  -  No mantener distancia de seguridad
2211848;17/09/2021;2:17:00 p. m.;Viernes;2021;Septiembre;CAMPERO;PARTICULAR;Conductor;58;MASCULINO;HERIDOS;0;0;0;;CALLE 22 SUR #40-63;;ZUÑIGA;6.181030456109593, -75.57628987551594;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo  -  No mantener distancia de seguridad
2211848;17/09/2021;2:17:00 p. m.;Viernes;2021;Septiembre;AUTOMOVIL;PUBLICO;Conductor;44;FEMENINO;HERIDOS;0;0;0;;CALLE 22 SUR #40-63;;ZUÑIGA;6.181030456109593, -75.57628987551594;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo  -  No mantener distancia de seguridad
2211848;17/09/2021;2:17:00 p. m.;Viernes;2021;Septiembre;AUTOMOVIL;PUBLICO;Pasajero;45;MASCULINO;HERIDOS;0;0;0;;CALLE 22 SUR #40-63;;ZUÑIGA;6.181030456109593, -75.57628987551594;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;Impericia en el manejo  -  No mantener distancia de seguridad
2211851;15/09/2021;8:00:00 a. m.;Miércoles;2021;Septiembre;AUTOMOVIL;PARTICULAR;Conductor;59;FEMENINO;HERIDOS;0;0;0;;CARRERA 43A #29SUR-15;;JARDINES;6.177729, -75.584805;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
2211853;16/09/2021;8:50:00 a. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Acompañante;16;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 50 SUR;;LAS VEGAS;6.162072458716961, -75.60353659646475;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2211853;16/09/2021;8:50:00 a. m.;Jueves;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;41;MASCULINO;HERIDOS;0;0;0;;CARRERA 48 CON CALLE 50 SUR;;LAS VEGAS;6.162072458716961, -75.60353659646475;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No respetar prelacion
2211854;17/09/2021;12:30:00 p. m.;Viernes;2021;Septiembre;MOTOCICLETA;PARTICULAR;Motociclista;22;MASCULINO;HERIDOS;0;0;0;;CARRERA 43A CON CALLE 38 SUR;;ALCALA;6.170469844548444, -75.58864056631975;CHOQUE;VEHICULO;NO REPORTADO;RESIDENCIAL;Normal;No mantener distancia de seguridad
